time,sigOut,sigIn
1044.000,7.930,8.000
1044.100,7.925,8.000
1044.200,7.925,8.000
1044.300,7.925,8.000
1044.400,7.925,8.000
1044.500,7.925,8.000
1044.600,7.925,8.000
1044.700,7.925,8.000
1044.800,7.925,8.000
1044.900,7.925,8.000
1045.000,7.930,8.000
1045.100,7.930,8.000
1045.200,7.930,8.000
1045.300,7.930,8.000
1045.400,7.930,8.000
1045.500,7.930,8.000
1045.600,7.930,8.000
1045.700,7.930,8.000
1045.800,7.930,8.000
1045.900,7.930,8.000
1046.000,7.930,8.000
1046.100,7.930,8.000
1046.200,7.930,8.000
1046.300,7.930,8.000
1046.400,7.925,8.000
1046.500,7.925,8.000
1046.600,7.925,8.000
1046.700,7.925,8.000
1046.800,7.925,8.000
1046.900,7.925,8.000
1047.000,7.925,8.000
1047.100,7.925,8.000
1047.200,7.925,8.000
1047.300,7.925,8.000
1047.400,7.925,8.000
1047.500,7.925,8.000
1047.600,7.925,8.000
1047.700,7.925,8.000
1047.800,7.925,8.000
1047.900,7.925,8.000
1048.000,7.920,8.000
1048.100,7.920,8.000
1048.200,7.920,8.000
1048.300,7.920,8.000
1048.400,7.920,8.000
1048.500,7.920,8.000
1048.600,7.915,8.000
1048.700,7.915,8.000
1048.800,7.920,8.000
1048.900,7.920,8.000
1049.000,7.925,8.000
1049.100,7.925,8.000
1049.200,7.920,8.000
1049.300,7.920,8.000
1049.400,7.920,8.000
1049.500,7.920,8.000
1049.600,7.920,8.000
1049.700,7.920,8.000
1049.800,7.925,8.000
1049.900,7.925,8.000
1050.000,7.925,8.000
1050.100,7.925,8.000
1050.200,7.925,8.000
1050.300,7.920,8.000
1050.400,7.925,8.000
1050.500,7.920,8.000
1050.600,7.920,8.000
1050.700,7.920,8.000
1050.800,7.920,8.000
1050.900,7.920,8.000
1051.000,7.915,8.000
1051.100,7.915,8.000
1051.200,7.915,8.000
1051.300,7.915,8.000
1051.400,7.915,8.000
1051.500,7.915,8.000
1051.600,7.915,8.000
1051.700,7.915,8.000
1051.800,7.910,8.000
1051.900,7.910,8.000
1052.000,7.910,8.000
1052.100,7.910,8.000
1052.200,7.910,8.000
1052.300,7.910,8.000
1052.400,7.910,8.000
1052.500,7.910,8.000
1052.600,7.915,8.000
1052.700,7.915,8.000
1052.800,7.915,8.000
1052.900,7.915,8.000
1053.000,7.915,8.000
1053.100,7.915,8.000
1053.200,7.915,8.000
1053.300,7.915,8.000
1053.400,7.910,8.000
1053.500,7.910,8.000
1053.600,7.910,8.000
1053.700,7.910,8.000
1053.800,7.910,8.000
1053.900,7.910,8.000
1054.000,7.910,8.000
1054.100,7.910,8.000
1054.200,7.910,8.000
1054.300,7.905,8.000
1054.400,7.905,8.000
1054.500,7.905,8.000
1054.600,7.905,8.000
1054.700,7.905,8.000
1054.800,7.905,8.000
1054.900,7.905,8.000
1055.000,7.900,8.000
1055.100,7.905,8.000
1055.200,7.905,8.000
1055.300,7.905,8.000
1055.400,7.905,8.000
1055.500,7.905,8.000
1055.600,7.900,8.000
1055.700,7.900,8.000
1055.800,7.900,8.000
1055.900,7.900,8.000
1056.000,7.900,8.000
1056.100,7.900,8.000
1056.200,7.900,8.000
1056.300,7.900,8.000
1056.400,7.900,8.000
1056.500,7.900,8.000
1056.600,7.900,8.000
